location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,latest_day
Sierra Leone,SLE,2021-03-19,NA,NA,NA,NA,970,NA,NA,NA,122,2021-05-05
Sierra Leone,SLE,2021-03-20,NA,NA,NA,NA,970,NA,NA,NA,122,2021-05-05
Sierra Leone,SLE,2021-03-21,NA,NA,NA,NA,970,NA,NA,NA,122,2021-05-05
Sierra Leone,SLE,2021-03-22,NA,NA,NA,NA,970,NA,NA,NA,122,2021-05-05
Sierra Leone,SLE,2021-03-23,NA,NA,NA,NA,970,NA,NA,NA,122,2021-05-05
Sierra Leone,SLE,2021-03-24,NA,NA,NA,NA,970,NA,NA,NA,122,2021-05-05
Sierra Leone,SLE,2021-03-25,10673,10673,NA,NA,970,0.13,0.13,NA,122,2021-05-05
Sierra Leone,SLE,2021-03-26,NA,NA,NA,NA,1265,NA,NA,NA,159,2021-05-05
Sierra Leone,SLE,2021-03-27,NA,NA,NA,NA,1560,NA,NA,NA,196,2021-05-05
Sierra Leone,SLE,2021-03-28,NA,NA,NA,NA,1854,NA,NA,NA,232,2021-05-05
Sierra Leone,SLE,2021-03-29,NA,NA,NA,NA,2149,NA,NA,NA,269,2021-05-05
Sierra Leone,SLE,2021-03-30,25836,25836,NA,NA,2443,0.32,0.32,NA,306,2021-05-05
Sierra Leone,SLE,2021-03-31,31889,31889,NA,6053,3169,0.4,0.4,NA,397,2021-05-05
Sierra Leone,SLE,2021-04-01,NA,NA,NA,NA,3114,NA,NA,NA,390,2021-05-05
Sierra Leone,SLE,2021-04-02,NA,NA,NA,NA,2763,NA,NA,NA,346,2021-05-05
Sierra Leone,SLE,2021-04-03,NA,NA,NA,NA,2413,NA,NA,NA,302,2021-05-05
Sierra Leone,SLE,2021-04-04,NA,NA,NA,NA,2062,NA,NA,NA,258,2021-05-05
Sierra Leone,SLE,2021-04-05,NA,NA,NA,NA,1712,NA,NA,NA,215,2021-05-05
Sierra Leone,SLE,2021-04-06,NA,NA,NA,NA,1361,NA,NA,NA,171,2021-05-05
Sierra Leone,SLE,2021-04-07,NA,NA,NA,NA,579,NA,NA,NA,73,2021-05-05
Sierra Leone,SLE,2021-04-08,NA,NA,NA,NA,579,NA,NA,NA,73,2021-05-05
Sierra Leone,SLE,2021-04-09,NA,NA,NA,NA,579,NA,NA,NA,73,2021-05-05
Sierra Leone,SLE,2021-04-10,37680,37558,122,NA,579,0.47,0.47,0,73,2021-05-05
Sierra Leone,SLE,2021-04-11,NA,NA,NA,NA,666,NA,NA,NA,83,2021-05-05
Sierra Leone,SLE,2021-04-12,NA,NA,NA,NA,752,NA,NA,NA,94,2021-05-05
Sierra Leone,SLE,2021-04-13,NA,NA,NA,NA,839,NA,NA,NA,105,2021-05-05
Sierra Leone,SLE,2021-04-14,42419,41543,876,NA,925,0.53,0.52,0.01,116,2021-05-05
Sierra Leone,SLE,2021-04-15,44347,42566,1781,1928,1118,0.56,0.53,0.02,140,2021-05-05
Sierra Leone,SLE,2021-04-16,NA,NA,NA,NA,1221,NA,NA,NA,153,2021-05-05
Sierra Leone,SLE,2021-04-17,NA,NA,NA,NA,1324,NA,NA,NA,166,2021-05-05
Sierra Leone,SLE,2021-04-18,NA,NA,NA,NA,1341,NA,NA,NA,168,2021-05-05
Sierra Leone,SLE,2021-04-19,NA,NA,NA,NA,1358,NA,NA,NA,170,2021-05-05
Sierra Leone,SLE,2021-04-20,NA,NA,NA,NA,1374,NA,NA,NA,172,2021-05-05
Sierra Leone,SLE,2021-04-21,NA,NA,NA,NA,1391,NA,NA,NA,174,2021-05-05
Sierra Leone,SLE,2021-04-22,NA,NA,NA,NA,1302,NA,NA,NA,163,2021-05-05
Sierra Leone,SLE,2021-04-23,NA,NA,NA,NA,1302,NA,NA,NA,163,2021-05-05
Sierra Leone,SLE,2021-04-24,NA,NA,NA,NA,1302,NA,NA,NA,163,2021-05-05
Sierra Leone,SLE,2021-04-25,57364,52076,5288,NA,1302,0.72,0.65,0.07,163,2021-05-05
Sierra Leone,SLE,2021-04-26,NA,NA,NA,NA,1255,NA,NA,NA,157,2021-05-05
Sierra Leone,SLE,2021-04-27,59316,53717,5599,NA,1209,0.74,0.67,0.07,152,2021-05-05
Sierra Leone,SLE,2021-04-28,NA,NA,NA,NA,1056,NA,NA,NA,132,2021-05-05
Sierra Leone,SLE,2021-04-29,59786,54084,5702,NA,904,0.75,0.68,0.07,113,2021-05-05
Sierra Leone,SLE,2021-04-30,NA,NA,NA,NA,812,NA,NA,NA,102,2021-05-05
Sierra Leone,SLE,2021-05-01,61107,55083,6024,NA,721,0.77,0.69,0.08,90,2021-05-05
Sierra Leone,SLE,2021-05-05,NA,56774,NA,NA,NA,NA,0.71,NA,NA,2021-05-05
Somalia,SOM,2021-04-17,117567,117567,NA,NA,NA,0.74,0.74,NA,NA,2021-04-17
South Africa,ZAF,2021-02-16,0,0,NA,NA,NA,0,0,NA,NA,2021-05-05
South Africa,ZAF,2021-02-17,NA,NA,NA,NA,1130,NA,NA,NA,19,2021-05-05
South Africa,ZAF,2021-02-18,2260,2260,2260,NA,1130,0,0,0,19,2021-05-05
South Africa,ZAF,2021-02-19,6524,6524,6524,4264,2175,0.01,0.01,0.01,37,2021-05-05
South Africa,ZAF,2021-02-20,10414,10414,10414,3890,2604,0.02,0.02,0.02,44,2021-05-05
South Africa,ZAF,2021-02-21,15388,15388,15388,4974,3078,0.03,0.03,0.03,52,2021-05-05
South Africa,ZAF,2021-02-22,23059,23059,23059,7671,3843,0.04,0.04,0.04,65,2021-05-05
South Africa,ZAF,2021-02-23,32315,32315,32315,9256,4616,0.05,0.05,0.05,78,2021-05-05
South Africa,ZAF,2021-02-24,41809,41809,41809,9494,5811,0.07,0.07,0.07,98,2021-05-05
South Africa,ZAF,2021-02-25,52647,52647,52647,10838,7198,0.09,0.09,0.09,121,2021-05-05
South Africa,ZAF,2021-02-26,63648,63648,63648,11001,8161,0.11,0.11,0.11,138,2021-05-05
South Africa,ZAF,2021-02-27,67303,67303,67303,3655,8127,0.11,0.11,0.11,137,2021-05-05
South Africa,ZAF,2021-02-28,70527,70527,70527,3224,7877,0.12,0.12,0.12,133,2021-05-05
South Africa,ZAF,2021-03-01,73047,73047,73047,2520,7141,0.12,0.12,0.12,120,2021-05-05
South Africa,ZAF,2021-03-02,76037,76037,76037,2990,6246,0.13,0.13,0.13,105,2021-05-05
South Africa,ZAF,2021-03-03,83570,83570,83570,7533,5966,0.14,0.14,0.14,101,2021-05-05
South Africa,ZAF,2021-03-04,92029,92029,92029,8459,5626,0.16,0.16,0.16,95,2021-05-05
South Africa,ZAF,2021-03-05,100180,100180,100180,8151,5219,0.17,0.17,0.17,88,2021-05-05
South Africa,ZAF,2021-03-06,101573,101573,101573,1393,4896,0.17,0.17,0.17,83,2021-05-05
South Africa,ZAF,2021-03-07,101573,101573,101573,0,4435,0.17,0.17,0.17,75,2021-05-05
South Africa,ZAF,2021-03-08,101841,101841,101841,268,4113,0.17,0.17,0.17,69,2021-05-05
South Africa,ZAF,2021-03-09,107054,107054,107054,5213,4431,0.18,0.18,0.18,75,2021-05-05
South Africa,ZAF,2021-03-10,128887,128887,128887,21833,6474,0.22,0.22,0.22,109,2021-05-05
South Africa,ZAF,2021-03-11,138014,138014,138014,9127,6569,0.23,0.23,0.23,111,2021-05-05
South Africa,ZAF,2021-03-12,145215,145215,145215,7201,6434,0.24,0.24,0.24,108,2021-05-05
South Africa,ZAF,2021-03-13,145544,145544,145544,329,6282,0.25,0.25,0.25,106,2021-05-05
South Africa,ZAF,2021-03-14,NA,NA,NA,NA,6439,NA,NA,NA,109,2021-05-05
South Africa,ZAF,2021-03-15,147753,147753,147753,NA,6559,0.25,0.25,0.25,111,2021-05-05
South Africa,ZAF,2021-03-16,157286,157286,157286,9533,7176,0.27,0.27,0.27,121,2021-05-05
South Africa,ZAF,2021-03-17,168413,168413,168413,11127,5647,0.28,0.28,0.28,95,2021-05-05
South Africa,ZAF,2021-03-18,177275,177275,177275,8862,5609,0.3,0.3,0.3,95,2021-05-05
South Africa,ZAF,2021-03-19,182983,182983,182983,5708,5395,0.31,0.31,0.31,91,2021-05-05
South Africa,ZAF,2021-03-20,NA,NA,NA,NA,5751,NA,NA,NA,97,2021-05-05
South Africa,ZAF,2021-03-21,NA,NA,NA,NA,5996,NA,NA,NA,101,2021-05-05
South Africa,ZAF,2021-03-22,NA,NA,NA,NA,6241,NA,NA,NA,105,2021-05-05
South Africa,ZAF,2021-03-23,194257,194257,194257,NA,5282,0.33,0.33,0.33,89,2021-05-05
South Africa,ZAF,2021-03-24,207808,207808,207808,13551,5628,0.35,0.35,0.35,95,2021-05-05
South Africa,ZAF,2021-03-25,220129,220129,220129,12321,6122,0.37,0.37,0.37,103,2021-05-05
South Africa,ZAF,2021-03-26,231002,231002,231002,10873,6860,0.39,0.39,0.39,116,2021-05-05
South Africa,ZAF,2021-03-27,231605,231605,231605,603,6543,0.39,0.39,0.39,110,2021-05-05
South Africa,ZAF,2021-03-28,NA,NA,NA,NA,6716,NA,NA,NA,113,2021-05-05
South Africa,ZAF,2021-03-29,239665,239665,239665,NA,6890,0.4,0.4,0.4,116,2021-05-05
South Africa,ZAF,2021-03-30,251707,251707,251707,12042,8207,0.42,0.42,0.42,138,2021-05-05
South Africa,ZAF,2021-03-31,263878,263878,263878,12171,8010,0.44,0.44,0.44,135,2021-05-05
South Africa,ZAF,2021-04-01,269102,269102,269102,5224,6996,0.45,0.45,0.45,118,2021-05-05
South Africa,ZAF,2021-04-02,NA,NA,NA,NA,5538,NA,NA,NA,93,2021-05-05
South Africa,ZAF,2021-04-03,NA,NA,NA,NA,5547,NA,NA,NA,94,2021-05-05
South Africa,ZAF,2021-04-04,NA,NA,NA,NA,5067,NA,NA,NA,85,2021-05-05
South Africa,ZAF,2021-04-05,NA,NA,NA,NA,4587,NA,NA,NA,77,2021-05-05
South Africa,ZAF,2021-04-06,272438,272438,272438,NA,2962,0.46,0.46,0.46,50,2021-05-05
South Africa,ZAF,2021-04-07,278909,278909,278909,6471,2147,0.47,0.47,0.47,36,2021-05-05
South Africa,ZAF,2021-04-08,283629,283629,283629,4720,2075,0.48,0.48,0.48,35,2021-05-05
South Africa,ZAF,2021-04-09,288368,288368,288368,4739,2657,0.49,0.49,0.49,45,2021-05-05
South Africa,ZAF,2021-04-10,288406,288406,288406,38,2567,0.49,0.49,0.49,43,2021-05-05
South Africa,ZAF,2021-04-11,NA,NA,NA,NA,2570,NA,NA,NA,43,2021-05-05
South Africa,ZAF,2021-04-12,289787,289787,289787,NA,2574,0.49,0.49,0.49,43,2021-05-05
South Africa,ZAF,2021-04-13,292623,292623,292623,2836,2884,0.49,0.49,0.49,49,2021-05-05
South Africa,ZAF,2021-04-14,NA,NA,NA,NA,2012,NA,NA,NA,34,2021-05-05
South Africa,ZAF,2021-04-15,NA,NA,NA,NA,1390,NA,NA,NA,23,2021-05-05
South Africa,ZAF,2021-04-16,NA,NA,NA,NA,766,NA,NA,NA,13,2021-05-05
South Africa,ZAF,2021-04-17,NA,NA,NA,NA,813,NA,NA,NA,14,2021-05-05
South Africa,ZAF,2021-04-18,NA,NA,NA,NA,767,NA,NA,NA,13,2021-05-05
South Africa,ZAF,2021-04-19,NA,NA,NA,NA,721,NA,NA,NA,12,2021-05-05
South Africa,ZAF,2021-04-20,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-21,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-22,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-23,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-24,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-25,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-26,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-27,NA,NA,NA,NA,369,NA,NA,NA,6,2021-05-05
South Africa,ZAF,2021-04-28,298153,298153,298153,NA,369,0.5,0.5,0.5,6,2021-05-05
South Africa,ZAF,2021-04-29,307591,307591,307591,9438,1664,0.52,0.52,0.52,28,2021-05-05
South Africa,ZAF,2021-04-30,317656,317656,317656,10065,3049,0.54,0.54,0.54,51,2021-05-05
South Africa,ZAF,2021-05-01,318670,318670,318670,1014,3142,0.54,0.54,0.54,53,2021-05-05
South Africa,ZAF,2021-05-02,NA,NA,NA,NA,3834,NA,NA,NA,65,2021-05-05
South Africa,ZAF,2021-05-03,329098,329098,329098,NA,4526,0.55,0.55,0.55,76,2021-05-05
South Africa,ZAF,2021-05-04,353181,353181,353181,24083,7914,0.6,0.6,0.6,133,2021-05-05
South Africa,ZAF,2021-05-05,366101,366101,366101,12920,9707,0.62,0.62,0.62,164,2021-05-05
South Sudan,SSD,2021-04-05,0,0,NA,NA,NA,0,0,NA,NA,2021-04-15
South Sudan,SSD,2021-04-06,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-07,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-08,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-09,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-10,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-11,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-12,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-13,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-14,NA,NA,NA,NA,95,NA,NA,NA,8,2021-04-15
South Sudan,SSD,2021-04-15,947,947,NA,NA,95,0.01,0.01,NA,8,2021-04-15
Sudan,SDN,2021-03-10,0,0,NA,NA,NA,0,0,NA,NA,2021-04-23
Sudan,SDN,2021-03-11,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-12,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-13,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-14,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-15,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-16,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-17,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-18,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-19,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-20,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-21,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-22,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-23,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-24,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-25,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-26,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-27,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-28,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-29,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-30,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-03-31,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-04-01,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-04-02,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-04-03,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-04-04,NA,NA,NA,NA,1659,NA,NA,NA,38,2021-04-23
Sudan,SDN,2021-04-05,43122,43122,NA,NA,1659,0.1,0.1,NA,38,2021-04-23
Sudan,SDN,2021-04-06,63837,63837,NA,20715,4381,0.15,0.15,NA,100,2021-04-23
Sudan,SDN,2021-04-07,NA,NA,NA,NA,5436,NA,NA,NA,124,2021-04-23
Sudan,SDN,2021-04-08,NA,NA,NA,NA,6491,NA,NA,NA,148,2021-04-23
Sudan,SDN,2021-04-09,NA,NA,NA,NA,7546,NA,NA,NA,172,2021-04-23
Sudan,SDN,2021-04-10,100010,100010,NA,NA,8601,0.23,0.23,NA,196,2021-04-23
Sudan,SDN,2021-04-11,NA,NA,NA,NA,8806,NA,NA,NA,201,2021-04-23
Sudan,SDN,2021-04-12,NA,NA,NA,NA,9011,NA,NA,NA,205,2021-04-23
Sudan,SDN,2021-04-13,NA,NA,NA,NA,6493,NA,NA,NA,148,2021-04-23
Sudan,SDN,2021-04-14,NA,NA,NA,NA,5643,NA,NA,NA,129,2021-04-23
Sudan,SDN,2021-04-15,NA,NA,NA,NA,4794,NA,NA,NA,109,2021-04-23
Sudan,SDN,2021-04-16,NA,NA,NA,NA,3944,NA,NA,NA,90,2021-04-23
Sudan,SDN,2021-04-17,NA,NA,NA,NA,3094,NA,NA,NA,71,2021-04-23
Sudan,SDN,2021-04-18,NA,NA,NA,NA,3094,NA,NA,NA,71,2021-04-23
Sudan,SDN,2021-04-19,NA,NA,NA,NA,3094,NA,NA,NA,71,2021-04-23
Sudan,SDN,2021-04-20,NA,NA,NA,NA,3094,NA,NA,NA,71,2021-04-23
Sudan,SDN,2021-04-21,NA,NA,NA,NA,3094,NA,NA,NA,71,2021-04-23
Sudan,SDN,2021-04-22,NA,NA,NA,NA,3094,NA,NA,NA,71,2021-04-23
Sudan,SDN,2021-04-23,140227,140227,NA,NA,3094,0.32,0.32,NA,71,2021-04-23
Togo,TGO,2021-03-09,0,0,NA,NA,NA,0,0,NA,NA,2021-04-17
Togo,TGO,2021-03-10,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-11,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-12,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-13,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-14,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-15,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-16,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-17,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-18,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-19,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-20,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-21,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-22,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-23,NA,NA,NA,NA,2806,NA,NA,NA,339,2021-04-17
Togo,TGO,2021-03-24,42092,42092,NA,NA,2806,0.51,0.51,NA,339,2021-04-17
Togo,TGO,2021-03-25,NA,NA,NA,NA,2793,NA,NA,NA,337,2021-04-17
Togo,TGO,2021-03-26,NA,NA,NA,NA,2779,NA,NA,NA,336,2021-04-17
Togo,TGO,2021-03-27,NA,NA,NA,NA,2765,NA,NA,NA,334,2021-04-17
Togo,TGO,2021-03-28,NA,NA,NA,NA,2752,NA,NA,NA,332,2021-04-17
Togo,TGO,2021-03-29,NA,NA,NA,NA,2738,NA,NA,NA,331,2021-04-17
Togo,TGO,2021-03-30,NA,NA,NA,NA,2724,NA,NA,NA,329,2021-04-17
Togo,TGO,2021-03-31,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-01,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-02,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-03,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-04,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-05,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-06,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-07,NA,NA,NA,NA,2711,NA,NA,NA,327,2021-04-17
Togo,TGO,2021-04-08,82753,82753,NA,NA,2711,1,1,NA,327,2021-04-17
Togo,TGO,2021-04-09,NA,NA,NA,NA,2816,NA,NA,NA,340,2021-04-17
Togo,TGO,2021-04-10,NA,NA,NA,NA,2922,NA,NA,NA,353,2021-04-17
Togo,TGO,2021-04-11,NA,NA,NA,NA,3027,NA,NA,NA,366,2021-04-17
Togo,TGO,2021-04-12,NA,NA,NA,NA,3133,NA,NA,NA,378,2021-04-17
Togo,TGO,2021-04-13,100000,100000,NA,NA,3238,1.21,1.21,NA,391,2021-04-17
Togo,TGO,2021-04-14,NA,NA,NA,NA,4994,NA,NA,NA,603,2021-04-17
Togo,TGO,2021-04-15,NA,NA,NA,NA,6750,NA,NA,NA,815,2021-04-17
Togo,TGO,2021-04-16,NA,NA,NA,NA,8400,NA,NA,NA,1015,2021-04-17
Togo,TGO,2021-04-17,160000,160000,NA,NA,10050,1.93,1.93,NA,1214,2021-04-17
Tunisia,TUN,2021-03-12,0,0,NA,NA,NA,0,0,NA,NA,2021-05-05
Tunisia,TUN,2021-03-13,743,743,NA,743,743,0.01,0.01,NA,63,2021-05-05
Tunisia,TUN,2021-03-14,2076,2076,NA,1333,1038,0.02,0.02,NA,88,2021-05-05
Tunisia,TUN,2021-03-15,2555,2555,NA,479,852,0.02,0.02,NA,72,2021-05-05
Tunisia,TUN,2021-03-16,NA,NA,NA,NA,908,NA,NA,NA,77,2021-05-05
Tunisia,TUN,2021-03-17,NA,NA,NA,NA,942,NA,NA,NA,80,2021-05-05
Tunisia,TUN,2021-03-18,NA,NA,NA,NA,964,NA,NA,NA,82,2021-05-05
Tunisia,TUN,2021-03-19,6861,6861,NA,NA,980,0.06,0.06,NA,83,2021-05-05
Tunisia,TUN,2021-03-20,NA,NA,NA,NA,1276,NA,NA,NA,108,2021-05-05
Tunisia,TUN,2021-03-21,12496,12496,NA,NA,1489,0.11,0.11,NA,126,2021-05-05
Tunisia,TUN,2021-03-22,18020,18020,NA,5524,2209,0.15,0.15,NA,187,2021-05-05
Tunisia,TUN,2021-03-23,22040,22040,NA,4020,2630,0.19,0.19,NA,223,2021-05-05
Tunisia,TUN,2021-03-24,NA,NA,NA,NA,3189,NA,NA,NA,270,2021-05-05
Tunisia,TUN,2021-03-25,32026,32026,NA,NA,3749,0.27,0.27,NA,317,2021-05-05
Tunisia,TUN,2021-03-26,38853,38853,NA,6827,4570,0.33,0.33,NA,387,2021-05-05
Tunisia,TUN,2021-03-27,44311,44311,NA,5458,4948,0.37,0.37,NA,419,2021-05-05
Tunisia,TUN,2021-03-28,NA,NA,NA,NA,5172,NA,NA,NA,438,2021-05-05
Tunisia,TUN,2021-03-29,53089,53089,NA,NA,5010,0.45,0.45,NA,424,2021-05-05
Tunisia,TUN,2021-03-30,NA,NA,NA,NA,5067,NA,NA,NA,429,2021-05-05
Tunisia,TUN,2021-03-31,NA,NA,NA,NA,4985,NA,NA,NA,422,2021-05-05
Tunisia,TUN,2021-04-01,NA,NA,NA,NA,4903,NA,NA,NA,415,2021-05-05
Tunisia,TUN,2021-04-02,70769,70769,NA,NA,4559,0.6,0.6,NA,386,2021-05-05
Tunisia,TUN,2021-04-03,80140,80140,NA,9371,5118,0.68,0.68,NA,433,2021-05-05
Tunisia,TUN,2021-04-04,88543,88543,NA,8403,5692,0.75,0.75,NA,482,2021-05-05
Tunisia,TUN,2021-04-05,98057,98057,NA,9514,6424,0.83,0.83,NA,544,2021-05-05
Tunisia,TUN,2021-04-06,104922,104922,NA,6865,6773,0.89,0.89,NA,573,2021-05-05
Tunisia,TUN,2021-04-07,116242,112254,3988,11320,7759,0.98,0.95,0.03,657,2021-05-05
Tunisia,TUN,2021-04-08,124779,119919,4860,8537,8347,1.06,1.01,0.04,706,2021-05-05
Tunisia,TUN,2021-04-09,130374,125395,4979,5595,8515,1.1,1.06,0.04,720,2021-05-05
Tunisia,TUN,2021-04-10,142932,134901,8031,12558,8970,1.21,1.14,0.07,759,2021-05-05
Tunisia,TUN,2021-04-11,154647,146284,8363,11715,9443,1.31,1.24,0.07,799,2021-05-05
Tunisia,TUN,2021-04-12,166093,157617,8476,11446,9719,1.41,1.33,0.07,822,2021-05-05
Tunisia,TUN,2021-04-13,175439,166959,8480,9346,10074,1.48,1.41,0.07,852,2021-05-05
Tunisia,TUN,2021-04-14,183025,174534,8491,7586,9540,1.55,1.48,0.07,807,2021-05-05
Tunisia,TUN,2021-04-15,191625,180829,10796,8600,9549,1.62,1.53,0.09,808,2021-05-05
Tunisia,TUN,2021-04-16,NA,NA,NA,NA,10382,NA,NA,NA,878,2021-05-05
Tunisia,TUN,2021-04-17,NA,NA,NA,NA,10220,NA,NA,NA,865,2021-05-05
Tunisia,TUN,2021-04-18,225900,192881,33019,NA,10179,1.91,1.63,0.28,861,2021-05-05
Tunisia,TUN,2021-04-19,239398,197437,41961,13498,10472,2.03,1.67,0.36,886,2021-05-05
Tunisia,TUN,2021-04-20,252672,204975,47697,13274,11033,2.14,1.73,0.4,934,2021-05-05
Tunisia,TUN,2021-04-21,265365,214150,51215,12693,11763,2.25,1.81,0.43,995,2021-05-05
Tunisia,TUN,2021-04-22,279890,225834,54056,14525,12609,2.37,1.91,0.46,1067,2021-05-05
Tunisia,TUN,2021-04-23,293073,235977,57096,13183,12860,2.48,2,0.48,1088,2021-05-05
Tunisia,TUN,2021-04-24,306612,244387,62225,13539,13162,2.59,2.07,0.53,1114,2021-05-05
Tunisia,TUN,2021-04-25,320009,254096,65913,13397,13444,2.71,2.15,0.56,1138,2021-05-05
Tunisia,TUN,2021-04-26,333000,263189,69811,12991,13372,2.82,2.23,0.59,1131,2021-05-05
Tunisia,TUN,2021-04-27,345914,271129,74785,12914,13320,2.93,2.29,0.63,1127,2021-05-05
Tunisia,TUN,2021-04-28,358746,277918,80828,12832,13340,3.04,2.35,0.68,1129,2021-05-05
Tunisia,TUN,2021-04-29,372083,286387,85696,13337,13170,3.15,2.42,0.73,1114,2021-05-05
Tunisia,TUN,2021-04-30,372083,295811,89962,0,11287,3.15,2.5,0.76,955,2021-05-05
Tunisia,TUN,2021-05-01,400364,305484,94880,28281,13393,3.39,2.58,0.8,1133,2021-05-05
Tunisia,TUN,2021-05-02,415801,314357,101444,15437,13685,3.52,2.66,0.86,1158,2021-05-05
